,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify__learning_rate,param_classify__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5209003925323487,0.002785032634642718,0.001987600326538086,7.46832032689626e-05,2,20,"{'classify__learning_rate': 2, 'classify__n_estimators': 20}",0.9071229050279329,0.9532122905027933,0.8956005586592178,0.7663290254977296,0.8641285365001746,0.8772786632375696,0.062409990093491734,1,0.9079797450672255,0.9570455735987428,0.8917408765496769,0.7716281099956351,0.8564818856394587,0.8769752381701478,0.06181999199756979
1,0.7811718463897706,0.003900230340399422,0.0021998405456542967,0.00016578664551445462,2,30,"{'classify__learning_rate': 2, 'classify__n_estimators': 30}",0.9071229050279329,0.9532122905027933,0.8355446927374302,0.7663290254977296,0.8641285365001746,0.8652674900532121,0.06349759893553493,2,0.9083289680460974,0.9570455735987428,0.8283569058844072,0.7716281099956351,0.8564818856394587,0.8643682886328683,0.06400215036452314
2,1.0348943710327148,0.005625215814296047,0.0022651195526123048,6.291732139790439e-05,2,40,"{'classify__learning_rate': 2, 'classify__n_estimators': 40}",0.9067737430167597,0.9532122905027933,0.8355446927374302,0.7656304575619979,0.8641285365001746,0.8650579440638312,0.06366964355595003,5,0.9086781910249695,0.9570455735987428,0.8283569058844072,0.7712789175032737,0.8564818856394587,0.8643682947301705,0.0641515278938503
3,1.2918292999267578,0.008674062202188377,0.002530622482299805,0.00014039655330774192,2,50,"{'classify__learning_rate': 2, 'classify__n_estimators': 50}",0.9064245810055865,0.9532122905027933,0.8355446927374302,0.7659797415298638,0.8641285365001746,0.8650579684551698,0.06351499581608289,3,0.9086781910249695,0.9570455735987428,0.8283569058844072,0.771366215626364,0.8564818856394587,0.8643857543547885,0.06412619698145837
4,1.5528810501098633,0.00931734119888917,0.0028000831604003905,0.00020907646099994757,2,60,"{'classify__learning_rate': 2, 'classify__n_estimators': 60}",0.9060754189944135,0.9532122905027933,0.8355446927374302,0.7659797415298638,0.8641285365001746,0.8649881360529351,0.06346965211753745,6,0.9086781910249695,0.9570455735987428,0.8283569058844072,0.771366215626364,0.8564818856394587,0.8643857543547885,0.06412619698145837
5,1.8078381538391113,0.006635248847360319,0.002814483642578125,8.658966294844505e-05,2,70,"{'classify__learning_rate': 2, 'classify__n_estimators': 70}",0.9064245810055865,0.9532122905027933,0.8355446927374302,0.7659797415298638,0.8641285365001746,0.8650579684551698,0.06351499581608289,3,0.9083289680460974,0.9570455735987428,0.8283569058844072,0.771366215626364,0.8564818856394587,0.864315909759014,0.06407808890490455
6,0.5184266090393066,0.003340297831964644,0.0020684719085693358,0.00010292808128225426,3,20,"{'classify__learning_rate': 3, 'classify__n_estimators': 20}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
7,0.7795982360839844,0.0043266017817402795,0.002390480041503906,0.00028550596874279103,3,30,"{'classify__learning_rate': 3, 'classify__n_estimators': 30}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
8,1.0371854782104493,0.005506906489737678,0.0025304317474365234,0.00015059590980865043,3,40,"{'classify__learning_rate': 3, 'classify__n_estimators': 40}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
9,1.2953983783721923,0.004779615339037157,0.00272517204284668,0.00013521670883186236,3,50,"{'classify__learning_rate': 3, 'classify__n_estimators': 50}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
10,1.550157070159912,0.004025429954525851,0.0029154300689697267,0.00018159323829358058,3,60,"{'classify__learning_rate': 3, 'classify__n_estimators': 60}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
11,1.8043725967407227,0.007073551435560564,0.0031599998474121094,0.00017125027491559852,3,70,"{'classify__learning_rate': 3, 'classify__n_estimators': 70}",0.884427374301676,0.9605446927374302,0.02094972067039106,0.904994760740482,0.11770869717079986,0.5777250491241558,0.41697397290147414,13,0.8803038239916187,0.9576567138117689,0.022350270647808625,0.9055434308162374,0.11828895678742907,0.5768286392109725,0.41542400651946965
12,0.5099268436431885,0.015044871623681387,0.0021485805511474608,0.00013480544886700305,4,20,"{'classify__learning_rate': 4, 'classify__n_estimators': 20}",0.14664804469273743,0.6403631284916201,0.5935754189944135,0.8899755501222494,0.1784841075794621,0.48980924997609654,0.28574461081227,21,0.15138816134101624,0.6518246900646063,0.5973459053605727,0.8909646442601484,0.18472282845918814,0.49524924589710634,0.28502539377760316
13,0.7643884181976318,0.022489701263678333,0.0024303436279296876,0.000173996278238499,4,30,"{'classify__learning_rate': 4, 'classify__n_estimators': 30}",0.14664804469273743,0.6403631284916201,0.1267458100558659,0.8899755501222494,0.1784841075794621,0.396443328188387,0.3116766208296374,23,0.15138816134101624,0.6518246900646063,0.11751353239043129,0.8909646442601484,0.18472282845918814,0.3992827713030781,0.3138184493127054
14,1.0124235153198242,0.03132155050157607,0.002681398391723633,0.0002579033445729527,4,40,"{'classify__learning_rate': 4, 'classify__n_estimators': 40}",0.14664804469273743,0.6403631284916201,0.5935754189944135,0.8899755501222494,0.1784841075794621,0.48980924997609654,0.28574461081227,21,0.15138816134101624,0.6518246900646063,0.5973459053605727,0.8909646442601484,0.18472282845918814,0.49524924589710634,0.28502539377760316
15,1.267347240447998,0.04145569866667517,0.0029954910278320312,0.0002789124439447925,4,50,"{'classify__learning_rate': 4, 'classify__n_estimators': 50}",0.14664804469273743,0.6403631284916201,0.5942737430167597,0.8899755501222494,0.1784841075794621,0.4899489147805657,0.28579546111983484,19,0.15138816134101624,0.6518246900646063,0.5973459053605727,0.8909646442601484,0.18472282845918814,0.49524924589710634,0.28502539377760316
16,1.5209673404693604,0.046214358903075584,0.0031157493591308593,0.00034609386889686614,4,60,"{'classify__learning_rate': 4, 'classify__n_estimators': 60}",0.14664804469273743,0.6403631284916201,0.1267458100558659,0.8899755501222494,0.1784841075794621,0.396443328188387,0.3116766208296374,23,0.15138816134101624,0.6518246900646063,0.11751353239043129,0.8909646442601484,0.18472282845918814,0.3992827713030781,0.3138184493127054
17,1.7629303455352783,0.05766646135946622,0.0036185741424560546,0.00044428670117175744,4,70,"{'classify__learning_rate': 4, 'classify__n_estimators': 70}",0.14664804469273743,0.6403631284916201,0.5942737430167597,0.8899755501222494,0.1784841075794621,0.4899489147805657,0.28579546111983484,19,0.15138816134101624,0.6518246900646063,0.5973459053605727,0.8909646442601484,0.18472282845918814,0.49524924589710634,0.28502539377760316
18,0.5171934127807617,0.005728757654393928,0.0022208690643310547,9.83964770007082e-05,5,20,"{'classify__learning_rate': 5, 'classify__n_estimators': 20}",0.9521648044692738,0.7276536312849162,0.5083798882681564,0.9444638491093259,0.7956688787984632,0.7856662103860271,0.16327381237588617,8,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
19,0.7735419750213623,0.0055991303002631545,0.0025473594665527343,0.00012018714389023202,5,30,"{'classify__learning_rate': 5, 'classify__n_estimators': 30}",0.9521648044692738,0.7276536312849162,0.5083798882681564,0.9444638491093259,0.7956688787984632,0.7856662103860271,0.16327381237588617,8,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
20,1.02758731842041,0.003996911567221055,0.0031126976013183595,0.00041975530047638017,5,40,"{'classify__learning_rate': 5, 'classify__n_estimators': 40}",0.9521648044692738,0.7276536312849162,0.5083798882681564,0.9444638491093259,0.7956688787984632,0.7856662103860271,0.16327381237588617,8,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
21,1.2831872940063476,0.006916750141162382,0.0032097339630126954,0.00031334328451433424,5,50,"{'classify__learning_rate': 5, 'classify__n_estimators': 50}",0.9521648044692738,0.7276536312849162,0.5090782122905028,0.9444638491093259,0.7956688787984632,0.7858058751904963,0.16303668775114796,7,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
22,1.5425009727478027,0.008002674413684172,0.003579568862915039,0.00037190505680976415,5,60,"{'classify__learning_rate': 5, 'classify__n_estimators': 60}",0.9521648044692738,0.7276536312849162,0.5083798882681564,0.9444638491093259,0.7956688787984632,0.7856662103860271,0.16327381237588617,8,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
23,1.8013619899749755,0.011990178288830824,0.0038615703582763673,0.0004142679780963795,5,70,"{'classify__learning_rate': 5, 'classify__n_estimators': 70}",0.9521648044692738,0.7276536312849162,0.5083798882681564,0.9444638491093259,0.7956688787984632,0.7856662103860271,0.16327381237588617,8,0.9527675921075607,0.7358128164833246,0.5071590710668762,0.9494543867306853,0.7983413356612833,0.7887070404099461,0.16426530466503333
24,0.5173409938812256,0.0022652114575641338,0.0021642208099365234,8.940825143527483e-05,6,20,"{'classify__learning_rate': 6, 'classify__n_estimators': 20}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
25,0.7719127178192139,0.004635415852003509,0.0024004459381103517,0.0001472642992531361,6,30,"{'classify__learning_rate': 6, 'classify__n_estimators': 30}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
26,1.029779577255249,0.005284035443139774,0.0025952339172363283,0.00014334960638047464,6,40,"{'classify__learning_rate': 6, 'classify__n_estimators': 40}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
27,1.286174440383911,0.007149460529976082,0.002901649475097656,0.0002725489409218495,6,50,"{'classify__learning_rate': 6, 'classify__n_estimators': 50}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
28,1.5410669326782227,0.010004559951552475,0.003045511245727539,0.00020585570970796873,6,60,"{'classify__learning_rate': 6, 'classify__n_estimators': 60}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
29,1.797304630279541,0.006880642758740003,0.003345775604248047,0.0003057575045869073,6,70,"{'classify__learning_rate': 6, 'classify__n_estimators': 70}",0.08379888268156424,0.04189944134078212,0.7119413407821229,0.09256025148445686,0.08138316451274887,0.202316616160335,0.2554090219182276,25,0.08695652173913043,0.042692509167103196,0.7050811943425878,0.09271060672195548,0.07883020515058926,0.20125420742427322,0.25251406116907477
30,0.5184784889221191,0.00305482731097912,0.002077674865722656,0.0001182945056770135,7,20,"{'classify__learning_rate': 7, 'classify__n_estimators': 20}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
31,0.774068546295166,0.005126860305447592,0.0022905349731445314,0.0001653201648112137,7,30,"{'classify__learning_rate': 7, 'classify__n_estimators': 30}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
32,1.0339303493499756,0.0028464571531546514,0.0024482250213623048,6.45385662075786e-05,7,40,"{'classify__learning_rate': 7, 'classify__n_estimators': 40}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
33,1.2882086277008056,0.005956207472957879,0.0028678417205810548,0.00046274442319413817,7,50,"{'classify__learning_rate': 7, 'classify__n_estimators': 50}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
34,1.5508070945739747,0.001890805027171772,0.002963542938232422,4.9967665471528554e-05,7,60,"{'classify__learning_rate': 7, 'classify__n_estimators': 60}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
35,1.8059799194335937,0.004456286304839438,0.0031538963317871093,0.00014017176345683594,7,70,"{'classify__learning_rate': 7, 'classify__n_estimators': 70}",0.09287709497206705,0.033868715083798885,0.07018156424581005,0.09256025148445686,0.08173244848061474,0.07424401485334951,0.021842258004368478,31,0.09271870089051859,0.038065304697049065,0.07944822769338222,0.09271060672195548,0.07900480139676996,0.07638952827993506,0.020089603721653203
